""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"1"	"XM_060042128.1"	235.277835288504	-0.48084903249083	0.161335734641377	-2.98063208829605	0.00287654153618593	0.0201922258037556
"2"	"XM_060072015.1"	216.207220147136	0.764618453274758	0.128175132290672	5.96461889803122	2.45205665392748e-09	1.91636281705121e-07
"3"	"XM_060048303.1"	92.0053456705375	-1.00451241526855	0.316501591550057	-3.18806294368198	0.00143229354326945	0.0118558693218291
"4"	"XM_060038104.1"	369.16423619513	0.633994591027276	0.212207848413422	2.98730616797232	0.00281447704432431	0.0198711544435084
"5"	"XM_060068449.1"	95.8726746708603	0.580323258017012	0.11961047829809	4.85049327652024	1.23154808764616e-06	3.84436891382723e-05
"6"	"XM_060038440.1"	225.636586244013	0.970514601313572	0.191579771045802	5.06527823235637	4.07804280377555e-07	1.52403505410209e-05
"7"	"XM_060056947.1"	38.6935524644045	-0.584220300051886	0.157195069631516	-3.71592662964188	0.000202460331416433	0.00251770356385104
"8"	"XM_060038771.1"	27.383580842675	-0.436109573554807	0.153277134566715	-2.84406519059635	0.00445419335798507	0.0281031516110466
"9"	"XM_060059373.1"	113.863781254971	-0.511707528800985	0.148204186298578	-3.45301795916387	0.000554352094806785	0.00559683911277345
"10"	"XM_060072995.1"	294.919143345745	0.541648045108043	0.0892422323188814	6.06923866954462	1.28518033273525e-09	1.15861315466076e-07
"11"	"XM_060042392.1"	27.086865802967	0.805521529068402	0.253889739797743	3.17081510773204	0.00152011863593867	0.0124006935123774
"12"	"XM_060053916.1"	303.504794475316	-0.643249461907803	0.163816705641054	-3.92676537538153	8.60958913500739e-05	0.0012482446969333
"13"	"XM_060064455.1"	48.8876313639704	0.908053358359342	0.206256639385206	4.3982136031484	1.09145532172403e-05	0.00023489873627536
"14"	"XM_060064317.1"	806.029682888758	0.272966067982247	0.0991698721897007	2.75248747602541	0.00591444086046321	0.0348903131090797
"15"	"XM_060038802.1"	25.3778575972031	-1.32167609992081	0.170359235075752	-7.73569921965689	1.02836328226973e-14	3.10160159528506e-12
"16"	"XM_060060116.1"	147.873740015822	-0.64356253351949	0.19264557122781	-3.34077101436126	0.000835460971430478	0.00772523185978207
"17"	"XM_060062113.1"	103.429775472995	0.555726246834878	0.148443749567873	3.7429203000846	0.000181893934710601	0.00231465890916697
"18"	"XM_060052829.1"	139.931495747004	-0.853948688269263	0.164069473478403	-5.20356756764024	1.95498625753228e-07	8.06832337533582e-06
"19"	"XM_060068572.1"	138.424738289732	-1.17268033263717	0.163557062201625	-7.16746695388236	7.63981007749377e-13	1.44777781415444e-10
"20"	"XM_060075563.1"	21.8749080416747	0.9629233363257	0.213936999140829	4.49317240231012	7.01699317396451e-06	0.000162094813190157
"21"	"XM_060061814.1"	186.103254766345	-1.12310730734821	0.17967535195248	-6.25042080164712	4.09348269765979e-10	4.15439992832639e-08
"22"	"XM_060037741.1"	903.913398287835	0.549610603096153	0.203821182900277	2.69631970333601	0.00701103405783626	0.0395402379021611
"23"	"XM_060072623.1"	10.7215288163489	-1.6871352549616	0.253262179339215	-6.58774776077645	4.46548429812263e-11	5.62493416235282e-09
"24"	"XM_060068705.1"	51.5951061149129	-0.428248577039147	0.162745475581678	-2.63134401421895	0.00850478985940879	0.0457148000846313
"25"	"XM_060054446.1"	801.430510274258	0.593226204393212	0.149653865536444	3.96382752378711	7.37575511112456e-05	0.00109912609568282
"26"	"XM_060045932.1"	291.650336839488	0.66722587988621	0.236861407626125	2.81657965768668	0.00485380047785198	0.0299755265794343
"27"	"XM_060044419.1"	37.5545395849442	-0.693969965199182	0.233871530812323	-2.96696247746743	0.00300757661097578	0.0208225818129439
"28"	"XR_009523845.1"	18.5468433746781	-0.96122120523785	0.316935008938287	-3.04844725712993	0.00230027287881895	0.0169843147456916
"29"	"XM_060071497.1"	249.008321724521	0.792575749265828	0.132141920666143	5.99703402095574	2.00953972820458e-09	1.62385976376501e-07
"30"	"XR_009529951.1"	13.9967560946357	0.726514556536629	0.229511560184999	3.15955083571686	0.00158012531838576	0.0127851349984894
"31"	"XM_060071568.1"	172.28973983365	0.808999452980704	0.175095038698021	4.61937885517869	3.84890522810826e-06	9.97826350541286e-05
"32"	"XM_060058928.1"	130.776434222004	-0.577151875228231	0.157998761735916	-3.65308870133931	0.000259104674545822	0.00305259320236698
"33"	"XR_009523414.1"	16.7535834120215	0.840776445997537	0.315252902189831	2.66830646369434	0.00762346853969868	0.0421178935266015
"34"	"XM_060056858.1"	905.130583629174	0.992372615493738	0.164697960063909	6.02495418487784	1.69157534086029e-09	1.42611788776308e-07
"35"	"XM_060068474.1"	62.8749687192582	-0.722801470690341	0.196099872435045	-3.68592553594583	0.000227872977510667	0.00276468665179231
"36"	"XM_060054806.1"	69.4212949722327	0.459841692896098	0.0990509667599423	4.64160230298026	3.45717780496278e-06	9.17373054714659e-05
"37"	"XR_009528263.1"	29.9890113152398	1.04574347155915	0.2145702117141	4.86595990928162	1.13902607018147e-06	3.58692709806852e-05
"38"	"XM_060057818.1"	125.265398557303	-0.449541266423803	0.120344332571043	-3.73549748645162	0.000187344451000258	0.00237103668659546
"39"	"XM_060053470.1"	65.8059402453285	-0.627804744685119	0.198422620859993	-3.16301796077954	0.00156142698032606	0.0126797107913168
"40"	"XM_060047824.1"	263.096167504031	-0.751477874790045	0.185413659318705	-4.05283053437191	5.06016575434512e-05	0.000811673329314954
"41"	"XM_060057369.1"	162.273888458361	0.811727370245532	0.219938485127391	3.69028507840679	0.000224002876377779	0.00272855380816483
"42"	"XM_060068482.1"	687.781803593838	-1.05585332811371	0.155583242992353	-6.78642655008884	1.14944980682972e-11	1.6744434124797e-09
"43"	"XM_060052536.1"	775.732598173496	-1.6233538337779	0.286649840714401	-5.6829135711329	1.3241919772126e-08	8.20561712313772e-07
"44"	"XM_060039199.1"	30.8155896061333	0.982992317820648	0.191351777119308	5.13218664627713	2.86395280775706e-07	1.11506700773291e-05
"45"	"XM_060036605.1"	184.264669393678	0.365210943047575	0.135326086274138	2.69848352101112	0.00696561864551794	0.0394008743823344
"46"	"XM_060053598.1"	303.697003516317	-1.00770043431094	0.326581776714262	-3.10987871819041	0.00187164176905677	0.014542575051735
"47"	"XM_060064709.1"	302.038709249507	0.539566997943471	0.129062507598488	4.18046228214839	2.90917065180425e-05	0.000515703479617021
"48"	"XM_060064015.1"	10.4779250072093	-0.925375752584575	0.274718872967099	-3.36679577109233	0.000760469841292066	0.00719924897499041
"49"	"XM_060071339.1"	79.4324768812869	1.0822702984377	0.329874830060789	3.29698910139217	0.000977272933609114	0.00877823934576576
"50"	"XM_060063667.1"	414.562442863367	0.20726935229535	0.0751441441689077	2.75827500787712	0.00581072903383752	0.0344302577561142
"51"	"XM_060072882.1"	584.208784660016	-0.764525352856594	0.196336171720017	-3.89434564340662	9.84641670148052e-05	0.00139413525173037
"52"	"XM_060035903.1"	84.9610510377955	-0.629286730225552	0.200893672381806	-3.13223591696307	0.00173480415355867	0.0137487402458569
"53"	"XM_060062592.1"	8076.02675876914	-0.660878851431777	0.11353113905324	-5.82115485158452	5.84423902685586e-09	4.06326410782764e-07
"54"	"XM_060072306.1"	174.061755746953	-0.548375421951924	0.188237547898522	-2.91346417500795	0.00357442847888268	0.0238080284437927
"55"	"XM_060046054.1"	1521.67286237132	-0.927933605583928	0.245833898382221	-3.776368771427	0.000159131338071049	0.00206899725164143
"56"	"XM_060063202.1"	457.838528878326	0.45139298156337	0.126992347182523	3.55435918110308	0.00037890135897748	0.00412076876645188
"57"	"XM_060049083.1"	406.298569501983	-0.460019725259097	0.128613961967585	-3.57673810215959	0.000347908424338535	0.00383828490406253
"58"	"XM_060052095.1"	2430.9348822743	-0.860832225804765	0.244253431290626	-3.52576442106227	0.000422262404684989	0.00451607420126221
"59"	"XR_009524721.1"	19.3017355497284	0.798717139924714	0.263989127795745	3.02392557574499	0.00249517812521981	0.0181001844083527
"60"	"XR_009526451.1"	225.930574583466	-0.732504602728417	0.312338955544752	-2.59609550705932	0.00942898520778608	0.0493793810808342
