Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
100_R1_001	11925.0	7472.5	2427.5	1599.5	1318.0	1196.0	1055.5	975.0	953.0	953.5	952.0	968.5	1042.5	1136.0	1389.0	2014.0	7094.5	11863.0	11990.5	13970.5	17922.5	26917.5	39928.5	50302.5	66967.0	93577.5	125026.5	150402.0	178077.5	223010.0	267913.0	297010.0	322116.0	355599.5	376194.0	396322.0	424160.5	411310.5	401989.5	441314.5	459068.5	445382.5	446273.0	448724.5	452183.5	493136.0	513106.5	499433.5	490690.0	480247.0	473770.5	476747.5	489695.5	496474.5	481234.0	467173.5	480918.5	492060.5	489636.0	484428.5	463553.0	445346.0	424720.0	387025.0	358871.5	334362.5	286564.0	222960.5	171018.5	133093.5	103350.0	77482.5	58134.5	45106.5	36164.0	26625.0	16871.5	11582.0	8021.5	4894.5	2977.0	1855.5	1286.5	889.0	573.0	338.0	206.5	133.0	76.0	49.5	35.0	25.5	26.0	21.0	18.5	22.0	27.0	33.5	47.0	37.0	8.5
100_R2_001	13467.0	7629.0	1381.5	810.5	614.5	513.0	409.0	343.5	328.5	353.5	361.0	378.5	423.0	494.0	621.5	802.0	1129.5	1821.0	2914.5	4455.0	6663.0	10184.0	15229.5	21051.5	29594.0	43917.5	64664.5	88597.5	113209.0	144641.5	178999.5	201902.5	222258.5	245469.5	268084.0	290282.5	305848.5	319321.0	342395.0	385927.0	404927.5	402026.5	412779.5	449540.0	478767.5	503274.0	523452.0	514989.5	519148.0	528949.5	561065.0	594612.5	612919.0	629050.0	614732.5	588547.0	573977.0	573413.0	586251.5	587941.5	554888.0	523144.5	476260.5	408075.0	353284.5	295627.0	240569.0	191971.0	152653.5	122005.0	97645.0	77342.0	59582.5	44542.0	35335.0	27046.0	17886.0	12436.5	9091.5	6740.5	5198.5	3585.0	2733.5	2319.5	1997.0	1805.0	1664.5	1494.0	1382.0	1378.0	1373.0	1361.0	1407.0	1444.0	1501.5	1662.0	2092.0	3178.5	5499.5	13150.5	91680.0
107_R1_001	7231.0	4528.0	1463.0	974.5	824.5	805.5	800.5	772.0	799.5	814.0	772.0	785.5	881.5	1020.5	1267.5	1838.5	8908.0	14269.5	12715.5	13933.0	16607.0	25081.0	38885.0	50279.0	69836.5	97883.5	134726.5	157767.0	168008.0	205000.5	247421.0	270741.0	301067.5	339045.5	349390.0	352126.0	369226.5	362200.0	352990.5	379923.0	392676.5	378331.0	381583.5	388709.0	409270.5	460962.0	467408.5	446850.0	442996.5	449190.0	469426.5	489624.5	504135.0	512116.5	500919.0	487252.0	492201.5	495283.0	491354.0	475666.0	440783.5	411723.0	392485.0	365182.5	347715.5	340473.5	297778.5	228851.5	175130.5	138732.5	110996.5	85644.0	66596.5	52311.0	40587.5	29219.0	18819.0	11566.5	6996.0	4185.0	2535.0	1504.0	932.5	629.5	392.0	210.5	137.0	84.5	43.0	29.0	20.5	24.5	23.0	17.5	20.0	16.5	25.0	44.0	88.0	81.0	20.5
107_R2_001	7615.0	4390.5	885.5	493.0	391.0	341.0	276.5	279.5	278.5	281.5	324.5	359.5	346.5	390.0	530.5	731.5	1118.0	1870.5	3106.0	4590.0	6281.5	9856.0	15464.5	21470.0	29841.5	44414.5	62622.5	83797.0	107425.0	140370.0	178936.5	202988.0	216953.5	237039.5	264224.0	284969.0	295472.5	300314.0	315193.0	350808.0	372621.0	382515.0	388856.0	416526.0	455965.5	492786.5	493856.0	461514.0	460799.5	481621.0	556138.5	623011.0	644079.5	664032.0	659405.5	634999.5	593250.5	550577.0	522772.0	504772.0	476292.0	453488.0	405123.5	333629.0	291185.0	246442.5	203008.0	166014.5	136558.0	113923.5	95506.0	77686.0	60203.5	46341.5	37507.5	27856.5	17703.5	11774.5	8678.0	6474.5	4838.5	3452.0	2410.0	1927.0	1619.5	1481.5	1418.5	1361.5	1314.0	1230.0	1234.5	1295.5	1319.0	1334.0	1421.5	1628.0	2152.5	3513.5	6497.0	16426.5	127089.5
108_R1_001	21326.0	13662.0	4779.0	3241.5	2796.5	2582.0	2400.5	2236.5	2220.0	2319.0	2390.5	2426.0	2578.0	2925.5	3669.5	5021.5	12237.0	18995.5	21476.5	27568.5	37031.0	55730.5	79324.5	100520.5	129272.5	167206.0	215569.5	262606.5	311667.5	376260.0	439253.5	487755.0	522572.5	562453.5	588513.0	603987.5	648882.0	649275.0	625749.5	654474.0	665862.5	635584.5	631728.5	635495.0	621245.5	644144.0	641169.5	600771.5	573866.5	554434.0	539952.5	520380.5	506327.5	501403.0	484948.0	460487.0	456524.0	455401.5	442779.0	433223.0	420770.0	415365.0	406464.0	376914.0	350373.5	329972.5	303364.0	270128.0	236510.0	201676.0	164122.0	130106.0	101728.0	77565.0	59154.0	41954.5	26902.0	17886.5	11748.0	7272.0	4697.5	3104.0	2055.0	1361.0	872.0	524.5	294.5	175.5	118.5	83.0	58.5	52.0	47.0	37.0	41.5	50.5	72.0	162.5	514.0	461.5	70.5
108_R2_001	27467.0	15762.0	3160.0	1880.0	1437.0	1307.5	1195.0	1104.5	1113.5	1213.5	1397.0	1530.5	1618.5	1974.5	2533.5	3194.5	4133.5	5986.5	8658.0	11943.5	16730.0	24749.5	36525.0	50325.5	67867.5	95146.0	136272.5	183848.5	226431.5	275529.5	330215.5	365908.5	395399.5	435256.0	475418.0	505715.0	521468.5	533396.0	554836.5	605283.0	631454.5	605715.5	609168.5	645696.0	652253.5	666012.5	682217.0	653305.0	628924.0	622445.0	629520.0	631376.0	617012.5	607304.5	593268.0	574585.5	561499.5	554604.5	552052.5	540668.0	516213.0	495985.5	462028.0	411526.0	358208.0	301945.5	254735.5	213770.0	179389.0	148250.5	120484.0	100418.0	82863.5	65312.0	53202.0	41177.5	27705.0	19476.5	14376.5	10812.0	8197.0	6135.0	4793.0	3953.0	3459.5	3074.0	2735.5	2489.0	2365.0	2363.5	2379.5	2293.5	2278.0	2400.5	2577.0	2979.5	3913.0	6237.0	11511.0	30165.0	246499.0
109_R1_001	7136.0	4492.0	1512.5	1033.5	895.0	884.5	858.0	832.0	820.5	800.0	795.5	831.0	887.0	1018.5	1321.5	2130.0	10467.0	17969.5	17652.5	19207.0	22786.0	33897.0	52239.0	66316.5	88288.0	125556.5	170041.5	202387.5	228276.5	279258.5	333014.5	363454.0	394281.5	437455.5	462345.0	481396.5	504745.5	486742.0	472806.0	508284.5	525280.0	509695.0	508170.5	519211.5	545652.5	607372.0	623564.0	603964.5	599774.5	588982.5	589634.5	606163.5	622091.0	627708.0	609241.0	592857.5	612257.0	623390.0	612785.5	599395.0	563627.5	532276.0	504464.5	449424.5	413673.0	395166.0	341716.0	266137.5	215817.5	191123.0	168136.0	144656.5	127363.5	108951.5	89296.0	67481.5	44520.5	26779.5	15072.5	6998.0	2979.5	1668.5	1042.5	710.5	462.5	279.5	185.0	122.5	91.0	64.0	48.0	42.5	44.0	43.5	39.5	55.5	67.0	109.5	350.0	323.5	53.5
109_R2_001	8356.0	4763.0	908.0	557.0	424.5	362.5	312.5	280.0	272.0	294.5	327.0	356.0	380.0	420.5	593.0	917.0	1315.5	2118.0	3489.0	5246.5	7719.5	12468.0	19783.0	28185.0	39291.0	57934.5	83457.5	112978.5	143635.0	183161.0	227663.0	256037.0	282766.0	309477.0	334247.5	358543.5	371690.5	381878.5	401015.5	441888.5	464899.0	481394.5	495823.0	530216.0	577248.5	626358.0	650834.5	631579.0	638872.0	651784.5	705163.5	754374.0	771551.5	799822.0	792735.0	762914.0	733266.0	713316.0	708861.5	701500.5	656065.5	610699.0	549966.5	461736.0	396217.0	338315.0	283329.0	225348.5	181549.0	154277.5	131287.5	105755.5	79439.0	60178.5	47119.5	32979.5	20425.5	13589.0	10736.5	8970.0	7590.5	5402.0	3471.5	3008.5	2767.5	2543.0	2476.5	2387.5	2279.5	2244.0	2265.5	2334.5	2420.5	2599.0	2789.0	3103.5	4066.0	6457.0	11858.5	30550.5	244258.5
10_R1_001	5874.0	3642.0	1145.0	823.0	749.5	750.5	733.5	696.0	715.0	762.0	864.0	922.5	944.0	1119.0	1538.0	2334.0	10569.0	18153.0	19491.5	24051.5	30365.5	45331.0	66430.0	83375.5	106587.0	141104.5	183478.5	221201.0	262797.5	323050.5	381444.5	422547.5	448689.5	481460.0	504486.5	518572.0	547961.0	543552.0	522029.5	550265.5	563124.0	532509.0	516086.0	509033.5	518112.5	570590.0	575195.0	535197.0	515185.0	499041.0	486513.0	474131.5	471078.5	469102.0	445252.5	419719.0	426343.5	432361.0	422881.5	412519.5	397334.0	388662.0	372833.5	334382.0	305247.0	285975.0	257140.5	219947.5	189197.5	163609.5	135595.5	110864.5	91552.0	74682.0	60269.5	43942.5	27391.0	16963.0	10797.0	6595.0	3946.0	2431.5	1618.0	1112.0	702.0	424.5	246.0	154.5	103.0	72.0	51.0	43.0	42.5	30.0	32.5	35.5	34.5	41.0	65.0	56.0	16.5
