""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"1"	"p4htmb"	52.1326560162346	1.39346187638865	0.251199407041081	5.54185899194051	2.99277266417844e-08	3.20691257105215e-07
"2"	"LOC132464874"	16.7418199759084	-1.24617504419661	0.293278417220272	-4.24610697504514	2.1751680935363e-05	0.000127645985275493
"3"	"usp48"	296.759618794812	0.677283073928834	0.119048588547125	5.68922230895802	1.2761923776626e-08	1.49133630526698e-07
"4"	"atxn7l2a"	50.5090765292981	-0.872131041836316	0.248070922998602	-3.51164524682675	0.000445342033387685	0.00185394701753342
"5"	"arfrp1"	29.2727648697417	1.05296266638345	0.229089496640846	4.59238265745756	4.38213914630633e-06	3.07786687507488e-05
"6"	"si:dkey-78k11.9"	14.7498218069935	0.826033746295166	0.203748088024642	4.05018883269073	5.11763192983508e-05	0.000274388639706223
"7"	"si:ch73-267c23.10"	45.1289747899116	0.751400876907135	0.187288798677333	4.01241141316578	6.01016360558434e-05	0.000315852826028602
"8"	"svbp"	61.823952439451	-0.896890463887808	0.237709202226091	-3.77333029360783	0.000161082804684263	0.000751770410163251
"9"	"LOC132465764"	104.088188588063	1.47581909320628	0.132659355744581	11.1168460643675	1.03879592762783e-28	1.27411325305162e-26
"10"	"LOC132465638"	131.50586071626	0.621026998185699	0.207011368526702	2.99931612928081	0.00270586390781257	0.00891487212036992
"11"	"LOC132465793"	68.9682935536553	1.24678001130513	0.308009617055693	4.05189488684837	5.08044902528834e-05	0.000272493473018808
"12"	"LOC132466025"	122.215339151649	-1.09916503742879	0.203967933732302	-5.38630211175115	7.19220333268271e-08	7.11122516058255e-07
"13"	"tspo"	503.621528407921	1.43187766630139	0.158695803222155	9.02203053659517	1.84634738386326e-19	9.89228935881397e-18
"14"	"patz1"	103.076706806284	0.687214717517459	0.201865811135852	3.40423370525606	0.000663499592120498	0.00263218322551732
"15"	"LOC132466066"	468.653589040927	0.845366240145444	0.26286208426493	3.21642854693747	0.00129796850771581	0.00472715352711909
"16"	"fkbp5"	630.551863551796	-1.1184900045305	0.20150040638128	-5.55068253450801	2.84556420317338e-08	3.05800277619812e-07
"17"	"LOC132466033"	665.615581629245	0.898753919835808	0.18412574729341	4.88130707718239	1.05384989798984e-06	8.31040719238431e-06
"18"	"nucks1a"	350.3680008428	-0.95717902854542	0.135142825919646	-7.08147422417741	1.42628901105578e-12	3.09436956527221e-11
"19"	"etnk2"	79.5152205692505	-0.859532493418344	0.202911394049769	-4.23299268895392	2.30602004349125e-05	0.000134579801279802
"20"	"snrpe"	783.436582110172	-0.797561190779799	0.126014147287682	-6.32902397488322	2.46716778451035e-10	3.93712226773313e-09
"21"	"ube2v1"	26.4437624769603	-1.29436223529592	0.224757005378831	-5.74577396057051	9.15014751664943e-09	1.09249669585353e-07
"22"	"slc2a10"	31.7106211886649	-0.848926315082129	0.192399177585855	-4.40988932195267	1.0342346443429e-05	6.61598118822973e-05
"23"	"fbxo2"	12.5833807880903	-0.644820932857463	0.263493616203339	-2.4412307246873	0.0146372997597223	0.037051367172785
"24"	"LOC132466515"	32.8353973333625	0.854768695814576	0.286826616674202	2.97789408619872	0.00290236260057097	0.00945641346982958
"25"	"ncoa5"	283.298801857831	-0.74623005086835	0.105796731642743	-7.05256720913293	1.75646524797079e-12	3.74535930246186e-11
"26"	"LOC132466537"	386.048049883591	1.16144825857919	0.159202917937479	7.29536969266689	2.97840113739429e-13	7.06109445368509e-12
"27"	"LOC132466504"	226.03171436788	1.43834637062415	0.240764506830056	5.97366241824226	2.31985599698773e-09	3.0933497620211e-08
"28"	"LOC132466758"	372.878949019383	0.881781164001786	0.157813822989473	5.58750483221343	2.30355350541405e-08	2.53801318291388e-07
"29"	"LOC132466614"	148.283380026394	1.7861012409416	0.149048532325756	11.9768342034835	4.69928245511709e-33	8.30262510909436e-31
"30"	"chchd4a"	277.931912458951	-1.09902724680356	0.213602030625104	-5.14518727316248	2.67254065860668e-07	2.36936534733463e-06
"31"	"LOC132466644"	681.251399240338	0.729689154581001	0.133802202032537	5.45339091406571	4.94182664423776e-08	5.06052120024337e-07
"32"	"gnl3"	1736.91545609541	-1.32200316181654	0.189295497308137	-6.98364926354712	2.87609564676816e-12	5.96147143766568e-11
"33"	"LOC132460849"	11.8458421972716	0.719527286667488	0.213632432810273	3.36375599505569	0.000768894903479761	0.00299899323588519
"34"	"hnf4a"	3407.2509973089	0.721632288935319	0.222513704591982	3.24321524616061	0.00118188885631586	0.00436111698572442
"35"	"jph2"	39.1473699880771	2.06205204545831	0.245039609314349	8.38825166061015	4.93425073280724e-17	1.95277907001579e-15
"36"	"LOC132460936"	1856.14974207793	-1.13484852428516	0.152428809787705	-7.44495703659096	9.69759737975714e-14	2.44765378763564e-12
"37"	"LOC132460928"	22.6591685240424	-1.84334439688641	0.284184283084351	-6.44760864737715	1.13628712694845e-10	1.91444014273565e-09
"38"	"sarnp"	484.320698212459	-0.73076216205405	0.17083556793547	-4.2773075270991	1.89167392774408e-05	0.000112657836122191
"39"	"ctdsp2"	1565.65927187028	0.720395363886673	0.117200624416212	6.14672746172568	7.90978637435463e-10	1.145259898359e-08
"40"	"LOC132460639"	27.8575293138362	-0.704316629629067	0.202124256430533	-3.48028987086418	0.000500871549935785	0.00205457011404007
"41"	"spryd3"	37.703631582992	0.737511304549402	0.190664079770846	3.86643162195339	0.000110439409743302	0.000538977731009651
"42"	"hsd17b10"	484.770223066295	-1.04736891892872	0.18054915857718	-5.80036347372291	6.61713302303919e-09	8.11610505743179e-08
"43"	"ndnl2"	425.605623396667	-2.05125924066014	0.144618782163228	-14.1786170987891	1.24271377087135e-45	5.58882274954596e-43
"44"	"atp6ap1a"	7.30084088041146	0.863061507395629	0.260125622362684	3.30716336883828	0.000942459106312344	0.0035828918967484
"45"	"sephs3"	841.070520325518	-1.32664427914021	0.194351725163607	-6.82590516184736	8.73726386080862e-12	1.6972478135898e-10
"46"	"ikbkg"	269.441121261951	1.37220290698599	0.104398940182736	4.28727228481321	1.8088052578115e-05	0.000108287530581607
"47"	"snrpg"	1356.12159546809	-1.03509072246267	0.183338683363706	-5.64583567332965	1.64380800771809e-08	1.87757701304202e-07
"48"	"LOC132461233"	49.7158704506118	0.991739861550961	0.251256048092279	3.94887896428134	7.85180372599224e-05	0.00039763693476936
"49"	"LOC132460993"	331.981238782744	1.50111372050352	0.169738088621679	8.84307743571905	9.31176471128021e-19	4.63744631141307e-17
"50"	"plagl2"	31.0994794016079	-0.621295465030307	0.222248792255064	-2.79368258258241	0.00521116017932817	0.0155580020562079
"51"	"acvr1ba"	60.6754429930478	0.662251132327655	0.190969025823206	3.46806676982011	0.000524217021446369	0.00213857164914653
"52"	"lmbr1l"	495.768392171808	-0.894421800255659	0.240018359245262	-3.72686085371907	0.000193879421699305	0.000888075462172649
"53"	"LOC132467634"	30.106903941435	0.656566581752885	0.225573450478329	2.90950210231173	0.00362004952190495	0.0113824480835999
"54"	"calcoco1a"	421.03130902876	1.13047720731917	0.155904547419702	7.25033762948071	4.15733990709633e-13	9.65556831943923e-12
"55"	"znf740b"	154.146337614173	0.588917113830019	0.127705752119945	4.6115359068581	3.99704595014944e-06	2.82476947362704e-05
"56"	"LOC132467746"	48.0869838947922	-0.709320811202828	0.235227083789049	-3.01571378150194	0.00256375139028823	0.00851580894880654
"57"	"ebp"	274.099975609756	-1.27972321572862	0.247673711820224	-5.16688532897042	2.38027194765049e-07	2.14224475288544e-06
"58"	"LOC132471725"	547.78127177385	1.00773259790265	0.18466455687284	5.45691599889417	4.84475404296682e-08	4.96896992064068e-07
"59"	"rnf41"	125.32136951631	-0.608165973490883	0.123570051192257	-4.92136732919795	8.5941652711482e-07	6.87579551423776e-06
"60"	"letmd1"	77.4371793265889	-0.699159704571437	0.182600789208913	-3.8291303925739	0.000128596861555859	0.000615860154110146
"61"	"cd63"	3675.11162226168	1.13017680299426	0.292777633164707	3.86285377115695	0.000112070097817389	0.000546038188347955
"62"	"nemp1"	62.735313126945	-0.704700970863143	0.13918216247025	-5.06173470614367	4.15458871012049e-07	3.53545017470747e-06
"63"	"LOC132455554"	199.720420465972	0.952584961262192	0.211125376629558	4.51240755055553	6.40958756308311e-06	4.31013543378869e-05
"64"	"LOC132455627"	32.0814639178495	1.16611818681337	0.231410631989937	5.03401620214649	4.80309050034096e-07	4.03867796688727e-06
"65"	"srxn1"	154.293784261617	0.858204140682018	0.260886396017046	3.29072534609276	0.000999294278737823	0.00376409299257564
