Sample	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
117.flexbar_trim.R_2	18516.0	35958.0	25756.0	18363.0	13977.0	12973.0	12450.0	13026.0	15343.0	20714.0	28231.0	43268.0	65784.0	99212.0	146243.0	202106.0	273192.0	341756.0	408317.0	453854.0	491351.0	506717.0	524749.0	528053.0	520270.0	500446.0	789565.0	14601199.0
118.flexbar_trim.R_1	10318.0	19687.0	13090.0	8842.0	6564.0	5705.0	5321.0	5770.0	6567.0	8698.0	12311.0	18790.0	28992.0	45478.0	70309.0	103500.0	147183.0	195478.0	246688.0	291184.0	333287.0	363912.0	386556.0	406859.0	415624.0	413837.0	676164.0	15404646.0
118.flexbar_trim.R_2	10151.0	19370.0	12864.0	8666.0	6393.0	5584.0	5124.0	5530.0	6281.0	8225.0	11694.0	18150.0	28199.0	44056.0	68505.0	100335.0	142959.0	189248.0	238929.0	281937.0	322272.0	351700.0	381026.0	405589.0	413920.0	413260.0	746380.0	15405013.0
119.flexbar_trim.R_1	8923.0	17475.0	12499.0	8912.0	6861.0	6035.0	5596.0	6041.0	7029.0	9143.0	12958.0	19273.0	29681.0	45732.0	71386.0	104589.0	148192.0	199097.0	252685.0	296750.0	342156.0	375012.0	402350.0	427331.0	439872.0	438006.0	721011.0	16427303.0
119.flexbar_trim.R_2	8815.0	17230.0	12317.0	8748.0	6724.0	5893.0	5434.0	5846.0	6830.0	8777.0	12447.0	18657.0	28897.0	44431.0	69566.0	101435.0	143908.0	193000.0	244618.0	287545.0	331190.0	363241.0	395929.0	424099.0	437379.0	439414.0	826531.0	16392997.0
12.flexbar_trim.R_1	6151.0	12107.0	8607.0	6271.0	4943.0	4718.0	4499.0	5262.0	6342.0	8767.0	12283.0	18768.0	29615.0	46945.0	74455.0	111275.0	160779.0	213591.0	273521.0	325184.0	377031.0	409939.0	439048.0	456041.0	470403.0	463550.0	715382.0	14562280.0
12.flexbar_trim.R_2	5983.0	11750.0	8359.0	6073.0	4785.0	4596.0	4304.0	4990.0	5938.0	8207.0	11476.0	17851.0	28525.0	45118.0	71647.0	106451.0	154009.0	204246.0	261330.0	311035.0	360133.0	393126.0	430851.0	453599.0	467925.0	463839.0	772065.0	14609546.0
120.flexbar_trim.R_1	10357.0	19228.0	13019.0	9279.0	7082.0	6445.0	6158.0	6714.0	8292.0	11003.0	15204.0	23373.0	35488.0	54526.0	82679.0	120110.0	167901.0	223601.0	276500.0	319650.0	360289.0	386958.0	410783.0	426854.0	432404.0	428580.0	688831.0	14730458.0
120.flexbar_trim.R_2	10196.0	18909.0	12802.0	9064.0	6918.0	6275.0	5972.0	6468.0	7975.0	10542.0	14599.0	22620.0	34459.0	52926.0	80306.0	116017.0	162478.0	215863.0	266618.0	308716.0	347450.0	374058.0	404181.0	424447.0	430623.0	427577.0	730885.0	14772822.0
121.flexbar_trim.R_1	7732.0	17771.0	16154.0	13097.0	12456.0	11620.0	11044.0	13029.0	14095.0	18249.0	21605.0	29165.0	39955.0	57910.0	84432.0	118236.0	162073.0	206368.0	255112.0	294813.0	333773.0	358826.0	386412.0	404636.0	419660.0	415979.0	683195.0	15525846.0
121.flexbar_trim.R_2	7616.0	17482.0	15845.0	12819.0	12179.0	11351.0	10791.0	12707.0	13750.0	17664.0	21026.0	28361.0	38971.0	56365.0	82458.0	114717.0	157289.0	200087.0	247004.0	285931.0	323859.0	346426.0	380007.0	402245.0	417982.0	415712.0	751113.0	15531486.0
127.flexbar_trim.R_1	9267.0	18192.0	12934.0	9631.0	7674.0	7177.0	6760.0	7589.0	8707.0	11843.0	16217.0	24287.0	37113.0	57061.0	87897.0	126708.0	176778.0	231356.0	286675.0	332478.0	376387.0	410863.0	433806.0	451827.0	463127.0	460567.0	759910.0	16985999.0
127.flexbar_trim.R_2	9057.0	17748.0	12652.0	9384.0	7442.0	6966.0	6544.0	7258.0	8371.0	11340.0	15449.0	23442.0	35905.0	55064.0	85187.0	121946.0	170333.0	222647.0	275470.0	319532.0	361842.0	395501.0	426521.0	449313.0	460358.0	462372.0	833651.0	17007535.0
128.flexbar_trim.R_1	5181.0	10830.0	8319.0	6203.0	4961.0	4621.0	4459.0	4957.0	5732.0	7700.0	9921.0	14333.0	21205.0	31193.0	45097.0	53088.0	63939.0	87484.0	100034.0	103229.0	105348.0	109846.0	126621.0	144225.0	153083.0	155987.0	309601.0	7646176.0
128.flexbar_trim.R_2	5109.0	10685.0	8214.0	6130.0	4910.0	4561.0	4388.0	4837.0	5586.0	7461.0	9607.0	13964.0	20726.0	30346.0	44101.0	51659.0	62213.0	85141.0	97103.0	100309.0	102215.0	106169.0	124491.0	143682.0	151938.0	155482.0	329384.0	7652962.0
129.flexbar_trim.R_1	4575.0	57652.0	77044.0	72985.0	72342.0	68859.0	67695.0	71014.0	74727.0	85025.0	93193.0	101754.0	116389.0	126493.0	133558.0	122918.0	119518.0	138857.0	139702.0	127642.0	118226.0	118948.0	131119.0	145124.0	151257.0	150263.0	224526.0	5912750.0
129.flexbar_trim.R_2	4422.0	56553.0	75379.0	71319.0	70501.0	67216.0	66179.0	69449.0	73052.0	83010.0	90615.0	98991.0	113071.0	122534.0	129586.0	118243.0	115039.0	133528.0	134247.0	122915.0	113501.0	114161.0	128464.0	144606.0	151101.0	150463.0	221400.0	5984610.0
13.flexbar_trim.R_1	4922.0	11209.0	9166.0	7336.0	6106.0	5855.0	5476.0	6027.0	7065.0	9013.0	11692.0	16533.0	23508.0	34992.0	55276.0	84764.0	126624.0	172233.0	213818.0	246459.0	289903.0	318643.0	352422.0	373689.0	382506.0	384977.0	620816.0	13502345.0
13.flexbar_trim.R_2	4856.0	11081.0	9074.0	7235.0	6070.0	5790.0	5355.0	5917.0	6920.0	8684.0	11210.0	16082.0	22911.0	34144.0	54089.0	82652.0	123745.0	167836.0	208312.0	240241.0	282293.0	308449.0	347490.0	372284.0	381015.0	381426.0	664382.0	13513832.0
131.flexbar_trim.R_1	8327.0	17084.0	13840.0	10956.0	9169.0	9108.0	8981.0	10058.0	12062.0	15853.0	21036.0	29764.0	42625.0	60113.0	82326.0	91343.0	103704.0	134690.0	144876.0	139391.0	133430.0	132973.0	147337.0	161800.0	165925.0	162487.0	283522.0	6272168.0
131.flexbar_trim.R_2	8187.0	16843.0	13601.0	10772.0	9006.0	8940.0	8831.0	9844.0	11783.0	15380.0	20293.0	28912.0	41585.0	58560.0	80553.0	88662.0	100633.0	130612.0	140209.0	134835.0	128732.0	128298.0	144316.0	160532.0	165682.0	161906.0	289936.0	6307505.0
137.flexbar_trim.R_1	3345.0	8613.0	7919.0	6815.0	6066.0	5821.0	5920.0	6535.0	7311.0	9395.0	12058.0	16881.0	23055.0	33660.0	46861.0	53047.0	62846.0	85463.0	98008.0	98720.0	97578.0	100619.0	117193.0	138210.0	148360.0	142481.0	261518.0	6123901.0
137.flexbar_trim.R_2	3285.0	8449.0	7783.0	6683.0	5957.0	5714.0	5779.0	6394.0	7128.0	9137.0	11687.0	16368.0	22466.0	32736.0	45757.0	51405.0	60928.0	82839.0	94812.0	95519.0	94496.0	97036.0	115312.0	137246.0	148067.0	142942.0	275187.0	6137087.0
138.flexbar_trim.R_1	3208.0	7454.0	6530.0	5196.0	4430.0	3976.0	3804.0	4316.0	4882.0	6480.0	8496.0	11685.0	17232.0	24729.0	35261.0	40691.0	50432.0	69084.0	80491.0	82189.0	83346.0	88743.0	103922.0	120625.0	129955.0	132862.0	261391.0	6522984.0
138.flexbar_trim.R_2	3163.0	7363.0	6420.0	5094.0	4349.0	3922.0	3733.0	4233.0	4775.0	6326.0	8244.0	11409.0	16820.0	24158.0	34403.0	39454.0	48960.0	66996.0	77977.0	79657.0	80673.0	86004.0	102416.0	119881.0	129860.0	133823.0	286994.0	6517287.0
139.flexbar_trim.R_1	4954.0	9495.0	6876.0	5336.0	4336.0	4114.0	3963.0	4607.0	5600.0	7506.0	10500.0	15822.0	24085.0	36708.0	52947.0	62850.0	76611.0	105384.0	118240.0	119623.0	119755.0	125625.0	143146.0	162658.0	173269.0	173815.0	315376.0	7132635.0
139.flexbar_trim.R_2	4865.0	9310.0	6750.0	5233.0	4259.0	4043.0	3892.0	4500.0	5434.0	7228.0	10065.0	15330.0	23343.0	35478.0	51512.0	60605.0	74015.0	101647.0	113997.0	115270.0	115318.0	121416.0	141116.0	162039.0	173450.0	173583.0	332014.0	7150124.0
140.flexbar_trim.R_1	6121.0	12276.0	8866.0	6703.0	5238.0	4992.0	4909.0	5320.0	5842.0	7635.0	10081.0	14766.0	21400.0	31636.0	44823.0	52187.0	62356.0	84155.0	94657.0	95486.0	94312.0	99417.0	112931.0	128680.0	137527.0	141075.0	287667.0	7266074.0
140.flexbar_trim.R_2	6046.0	12090.0	8735.0	6603.0	5113.0	4877.0	4760.0	5096.0	5534.0	7239.0	9573.0	14017.0	20636.0	30679.0	43662.0	50627.0	60451.0	81474.0	91449.0	92424.0	91077.0	95442.0	110476.0	127287.0	136898.0	140487.0	297311.0	7287069.0
147.flexbar_trim.R_1	4418.0	11623.0	9922.0	8151.0	7267.0	6906.0	6956.0	7570.0	8949.0	11531.0	14460.0	20214.0	28704.0	42306.0	59308.0	68966.0	83295.0	110351.0	123413.0	123290.0	123584.0	127013.0	142853.0	159214.0	168534.0	167596.0	292454.0	6210613.0
147.flexbar_trim.R_2	4269.0	11340.0	9659.0	7920.0	7008.0	6674.0	6715.0	7280.0	8593.0	10989.0	13838.0	19501.0	27708.0	40729.0	57181.0	65995.0	79466.0	105275.0	117426.0	117373.0	117526.0	121087.0	140084.0	158147.0	167884.0	167523.0	298669.0	6253602.0
148.flexbar_trim.R_1	5908.0	18434.0	18204.0	15943.0	14790.0	14498.0	15366.0	17037.0	20387.0	27291.0	35897.0	50656.0	73554.0	107299.0	158478.0	221417.0	308896.0	388834.0	480640.0	550406.0	619299.0	657958.0	696418.0	707809.0	714688.0	688871.0	939762.0	15516001.0
148.flexbar_trim.R_2	5806.0	18150.0	17894.0	15666.0	14470.0	14220.0	15062.0	16674.0	19919.0	26599.0	35000.0	49347.0	71750.0	104329.0	154296.0	214816.0	299737.0	376785.0	465548.0	533156.0	600108.0	634613.0	681605.0	700617.0	706541.0	684638.0	970258.0	15637137.0
149.flexbar_trim.R_1	26993.0	255421.0	354574.0	331345.0	327465.0	315711.0	317372.0	339145.0	368575.0	426444.0	485980.0	554363.0	659052.0	757953.0	897415.0	1070607.0	1285624.0	1498955.0	1737726.0	1861211.0	2053285.0	2120321.0	2196683.0	2208156.0	2211262.0	2147792.0	3056293.0	60091977.0
149.flexbar_trim.R_2	26045.0	249717.0	345400.0	321937.0	318048.0	306809.0	308945.0	329724.0	358490.0	413918.0	470336.0	537439.0	637224.0	731490.0	867081.0	1027561.0	1237882.0	1441103.0	1669795.0	1790126.0	1974071.0	2038597.0	2146907.0	2193299.0	2202615.0	2155083.0	3129135.0	60728923.0
150.flexbar_trim.R_1	16379.0	49095.0	49618.0	43268.0	39765.0	39619.0	40884.0	45306.0	51895.0	65284.0	83641.0	111898.0	151513.0	207874.0	286712.0	378158.0	491957.0	589474.0	686818.0	736022.0	778445.0	789765.0	793862.0	774372.0	751706.0	698939.0	957376.0	15792782.0
150.flexbar_trim.R_2	16053.0	48228.0	48762.0	42478.0	38854.0	38789.0	40007.0	44320.0	50635.0	63320.0	81108.0	108725.0	147754.0	202258.0	279920.0	367161.0	478513.0	572648.0	666479.0	715185.0	755365.0	765742.0	779125.0	767818.0	749231.0	699485.0	962870.0	15971594.0
18.flexbar_trim.R_1	5199.0	11876.0	9727.0	7683.0	6504.0	6013.0	5828.0	6196.0	7198.0	9090.0	11892.0	16390.0	23141.0	34353.0	54538.0	82407.0	123891.0	168879.0	207723.0	237179.0	276933.0	308241.0	339280.0	360123.0	370570.0	371139.0	600089.0	12895079.0
18.flexbar_trim.R_2	5101.0	11666.0	9478.0	7494.0	6337.0	5867.0	5676.0	5966.0	6871.0	8657.0	11283.0	15698.0	22317.0	33093.0	52867.0	79293.0	119765.0	162836.0	200048.0	228920.0	266439.0	296141.0	331725.0	357220.0	370876.0	369176.0	645601.0	12920750.0
19-G.flexbar_trim.R_1	10814.0	20792.0	13896.0	10165.0	8105.0	7327.0	7301.0	7786.0	9381.0	12490.0	17549.0	26409.0	39971.0	60817.0	92250.0	132733.0	184321.0	239493.0	296405.0	342613.0	390240.0	421072.0	447185.0	459724.0	470834.0	464676.0	772887.0	16283576.0
19-G.flexbar_trim.R_2	10563.0	20360.0	13565.0	9887.0	7853.0	7123.0	7084.0	7524.0	9131.0	12120.0	16954.0	25556.0	38759.0	58714.0	89083.0	127412.0	177354.0	229771.0	283876.0	328857.0	374251.0	404166.0	436966.0	454701.0	466807.0	464431.0	808892.0	16359052.0
19-S.flexbar_trim.R_1	38971.0	67061.0	37326.0	24254.0	16376.0	12849.0	11271.0	11164.0	12906.0	16213.0	22456.0	33563.0	50768.0	77174.0	114127.0	162034.0	217915.0	279323.0	337236.0	385063.0	428464.0	454608.0	474384.0	478825.0	486307.0	472388.0	775786.0	16926346.0
19-S.flexbar_trim.R_2	37982.0	65448.0	36377.0	23573.0	15811.0	12401.0	10921.0	10809.0	12544.0	15657.0	21665.0	32458.0	49017.0	74418.0	110249.0	155278.0	209073.0	267909.0	322787.0	369425.0	410391.0	436044.0	464423.0	474009.0	482313.0	474960.0	862199.0	16967017.0
19.flexbar_trim.R_1	3432.0	7672.0	6792.0	5524.0	4653.0	4516.0	4547.0	5029.0	5819.0	7599.0	9797.0	13496.0	18656.0	27990.0	44006.0	65619.0	99309.0	135953.0	170097.0	198042.0	233161.0	263611.0	294872.0	318338.0	333945.0	340152.0	594796.0	13427055.0
19.flexbar_trim.R_2	3371.0	7556.0	6685.0	5410.0	4585.0	4493.0	4475.0	4916.0	5687.0	7346.0	9327.0	13036.0	18234.0	27355.0	43096.0	63959.0	97061.0	132561.0	165587.0	193109.0	227010.0	256701.0	290825.0	317047.0	334011.0	339294.0	633710.0	13428031.0
2.flexbar_trim.R_1	8586.0	17525.0	13575.0	10155.0	8472.0	7816.0	7661.0	8222.0	9753.0	12899.0	17119.0	25595.0	38075.0	57841.0	85231.0	120497.0	165089.0	213641.0	262784.0	303178.0	344173.0	365851.0	383804.0	398005.0	402035.0	395338.0	629845.0	13957111.0
2.flexbar_trim.R_2	8388.0	17132.0	13210.0	9834.0	8184.0	7555.0	7414.0	7873.0	9344.0	12239.0	16251.0	24599.0	36666.0	55606.0	82172.0	115476.0	158686.0	204889.0	251919.0	291018.0	329783.0	351326.0	375317.0	395655.0	400599.0	398588.0	694320.0	13985833.0
20-G.flexbar_trim.R_1	18896.0	32592.0	19719.0	13145.0	9657.0	8007.0	7478.0	8144.0	9507.0	12770.0	18031.0	27465.0	41444.0	63875.0	96119.0	137982.0	190297.0	248713.0	304063.0	351672.0	397595.0	427486.0	453003.0	462524.0	472073.0	462825.0	791566.0	17274048.0
20-G.flexbar_trim.R_2	18585.0	32012.0	19348.0	12828.0	9403.0	7806.0	7308.0	7893.0	9226.0	12430.0	17503.0	26662.0	40195.0	61761.0	92934.0	132828.0	183178.0	239063.0	291846.0	337995.0	381793.0	411340.0	441868.0	456560.0	467846.0	463004.0	836032.0	17341449.0
20-S.flexbar_trim.R_1	8613.0	16109.0	9814.0	7066.0	5270.0	4533.0	4400.0	4717.0	5658.0	7491.0	10324.0	16076.0	24514.0	37745.0	58094.0	85681.0	119536.0	159226.0	195760.0	227959.0	258396.0	278848.0	297538.0	305311.0	311225.0	307870.0	533902.0	12021512.0
20-S.flexbar_trim.R_2	8506.0	15897.0	9682.0	6961.0	5194.0	4455.0	4302.0	4630.0	5529.0	7376.0	10101.0	15704.0	23972.0	36826.0	56655.0	83154.0	116003.0	154511.0	189705.0	220976.0	250011.0	268731.0	291556.0	302723.0	307955.0	305361.0	574472.0	12042240.0
20.flexbar_trim.R_1	3312.0	8685.0	8192.0	6744.0	5779.0	5448.0	5649.0	6249.0	7107.0	9097.0	11883.0	16329.0	22723.0	33406.0	52551.0	78859.0	117603.0	158556.0	198024.0	228451.0	267727.0	293827.0	326475.0	347716.0	359636.0	360411.0	579296.0	12513721.0
20.flexbar_trim.R_2	3238.0	8557.0	8056.0	6623.0	5654.0	5311.0	5500.0	6098.0	6922.0	8790.0	11345.0	15763.0	22070.0	32509.0	51260.0	76482.0	114500.0	153795.0	191789.0	221644.0	259607.0	283864.0	321404.0	345909.0	359983.0	357996.0	618186.0	12530601.0
21.flexbar_trim.R_1	3925.0	8475.0	6929.0	5541.0	4476.0	4290.0	4237.0	4693.0	5453.0	7028.0	9093.0	12805.0	18318.0	27162.0	43605.0	65877.0	98011.0	132954.0	165248.0	191462.0	223407.0	250054.0	277309.0	299213.0	313124.0	319445.0	560736.0	13139328.0
21.flexbar_trim.R_2	3873.0	8364.0	6844.0	5495.0	4426.0	4279.0	4197.0	4563.0	5240.0	6712.0	8585.0	12270.0	17779.0	26401.0	42528.0	64009.0	95471.0	128863.0	160043.0	185707.0	216117.0	241987.0	272779.0	297587.0	314562.0	317743.0	600818.0	13144956.0
28.flexbar_trim.R_1	7161.0	13725.0	9530.0	6922.0	5099.0	4774.0	4527.0	4822.0	5653.0	7518.0	9979.0	14487.0	21167.0	32549.0	54502.0	84314.0	130104.0	179595.0	221448.0	256857.0	301532.0	332498.0	366106.0	388282.0	399336.0	402598.0	638911.0	13785324.0
28.flexbar_trim.R_2	7053.0	13513.0	9317.0	6795.0	4964.0	4646.0	4399.0	4656.0	5456.0	7239.0	9568.0	13975.0	20561.0	31579.0	53031.0	81660.0	125902.0	173737.0	213894.0	248239.0	291009.0	321510.0	359551.0	384953.0	398476.0	399589.0	692603.0	13801445.0
29.flexbar_trim.R_1	7417.0	13875.0	9976.0	7484.0	5610.0	5169.0	4807.0	5119.0	6350.0	8330.0	11007.0	15978.0	23475.0	35479.0	57330.0	87585.0	129718.0	176736.0	216165.0	249362.0	288008.0	319736.0	347345.0	371371.0	379566.0	380660.0	614410.0	13768049.0
29.flexbar_trim.R_2	7304.0	13694.0	9795.0	7337.0	5485.0	5062.0	4639.0	4906.0	5910.0	7798.0	10338.0	15361.0	22626.0	34415.0	56078.0	85097.0	126421.0	171945.0	209900.0	242200.0	280104.0	310106.0	341965.0	368942.0	379470.0	376890.0	666740.0	13775589.0
3.flexbar_trim.R_1	14137.0	28473.0	21143.0	15337.0	12275.0	10993.0	11065.0	11986.0	14012.0	18591.0	25234.0	37490.0	56099.0	83166.0	122974.0	173599.0	236297.0	298625.0	361376.0	409817.0	449175.0	467801.0	482465.0	485421.0	482098.0	460018.0	674958.0	13671644.0
3.flexbar_trim.R_2	13896.0	28023.0	20700.0	15013.0	11924.0	10711.0	10718.0	11527.0	13437.0	17527.0	23962.0	36050.0	54109.0	80563.0	119537.0	168238.0	229502.0	289339.0	350133.0	397060.0	434528.0	452974.0	473793.0	482948.0	479584.0	460570.0	733111.0	13716792.0
30.flexbar_trim.R_1	8195.0	15712.0	11082.0	8024.0	5937.0	5489.0	5074.0	5484.0	6691.0	8233.0	10798.0	16027.0	23661.0	36095.0	58538.0	88838.0	130379.0	179023.0	219617.0	254087.0	294364.0	326716.0	356787.0	378511.0	390323.0	392580.0	649054.0	14542943.0
30.flexbar_trim.R_2	8024.0	15363.0	10813.0	7851.0	5780.0	5378.0	4954.0	5203.0	6287.0	7815.0	10247.0	15373.0	22774.0	34870.0	56766.0	85714.0	126079.0	172564.0	211384.0	245234.0	284667.0	316924.0	352052.0	375565.0	388954.0	389208.0	692260.0	14570159.0
31.flexbar_trim.R_1	4758.0	9041.0	6313.0	4373.0	3313.0	2978.0	2672.0	2856.0	3156.0	4206.0	5427.0	7646.0	11458.0	17785.0	28058.0	41739.0	60964.0	84192.0	109388.0	133491.0	159162.0	183285.0	201473.0	221633.0	236563.0	247526.0	542584.0	15388948.0
31.flexbar_trim.R_2	4695.0	8923.0	6211.0	4293.0	3279.0	2918.0	2606.0	2818.0	3054.0	4024.0	5215.0	7438.0	11180.0	17339.0	27387.0	40626.0	59276.0	81822.0	106035.0	129639.0	154520.0	177064.0	197814.0	220240.0	235048.0	252294.0	631470.0	15327760.0
37.flexbar_trim.R_1	3759.0	8730.0	7986.0	6182.0	5769.0	5574.0	5819.0	6674.0	8065.0	10762.0	15207.0	22546.0	35109.0	54237.0	82296.0	118890.0	166461.0	215254.0	270118.0	311206.0	349672.0	375041.0	407093.0	413669.0	417495.0	409424.0	617043.0	10893063.0
