Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
1.flexbar_trim.R_1	5441.0	3389.0	1102.5	821.5	771.5	748.0	703.0	726.5	792.5	866.0	931.5	979.0	1095.0	1258.5	1534.5	2175.0	8923.5	15034.5	15628.0	18910.0	23539.5	34853.0	52052.5	66648.5	89203.5	121470.0	156024.0	183658.5	215019.5	268520.0	320905.0	355907.0	388640.0	421877.5	440729.0	454053.5	474091.0	464258.0	447456.5	475317.0	495838.5	485025.0	481107.5	486052.5	496803.5	542573.0	554984.5	535777.0	527518.5	510708.0	503075.0	506069.0	516085.5	524606.0	513035.5	503784.0	531892.0	543948.5	524462.0	514249.5	496379.0	483028.0	463393.5	409702.0	372332.5	348376.0	304273.5	250175.5	207298.0	172310.5	136235.5	108306.5	90127.5	75391.0	64992.0	50003.0	32955.5	23451.5	16432.5	10077.0	6340.0	3981.0	2795.0	1954.5	1356.5	954.0	679.5	505.0	373.5	282.0	229.5	182.0	148.5	110.5	83.0	76.5	91.0	131.5	328.0	299.0	53.0
1.flexbar_trim.R_2	5468.0	3105.5	593.5	413.0	358.5	313.0	295.0	316.5	371.5	465.5	536.0	612.0	709.5	765.5	978.0	1344.5	1766.0	2546.0	4050.5	6494.5	9838.5	14491.0	20306.5	27721.5	39499.0	57946.5	83228.0	112754.0	141754.5	178372.0	216934.0	242276.5	266724.0	291794.0	316399.0	338952.5	351507.0	359528.0	373042.5	405749.0	427552.5	434392.5	448448.0	485597.0	518375.5	554581.0	575055.5	566215.0	573287.5	571184.0	601037.5	627871.0	630430.0	648078.0	647832.0	635364.0	634071.0	641669.0	640736.0	626554.5	587416.5	551824.5	508177.5	447791.0	400623.5	349364.5	300544.5	252738.0	209744.5	174506.5	138982.5	110228.5	89045.5	71158.0	60269.0	47010.0	31508.0	22899.5	17385.5	13214.0	10277.0	6661.0	4351.5	3408.5	2794.5	2442.5	2132.0	1919.5	1780.0	1649.0	1562.0	1533.0	1475.5	1461.5	1522.0	1609.5	1981.5	2773.5	4463.0	9589.0	76561.5
10.flexbar_trim.R_1	5612.0	3491.0	1123.5	829.5	768.0	777.0	776.5	768.0	866.0	970.5	1083.5	1181.0	1239.0	1434.0	1850.5	2575.5	10447.5	17679.5	18988.0	23547.0	29648.5	43813.5	63768.5	79787.0	101725.5	134448.0	174865.0	210566.0	249752.0	306793.0	361969.5	400996.0	425878.5	456555.5	478063.0	491090.0	518070.5	512769.5	491749.0	519005.5	531675.5	502305.5	486413.0	479353.0	487400.5	536806.5	540894.0	503223.0	485426.0	471528.5	460235.5	447502.0	443050.0	440602.0	417388.0	391698.5	397160.0	402465.5	392524.0	382212.0	367514.0	359479.5	345747.5	309923.5	282385.0	265208.0	239263.0	205127.5	177495.5	154870.5	129491.5	107093.0	89774.5	74534.0	61309.5	45732.5	29655.5	19308.0	12977.0	8554.5	5629.5	3828.0	2823.0	2117.5	1512.5	1080.0	771.0	590.0	442.0	312.0	232.5	190.0	163.0	113.0	83.0	75.0	72.0	72.5	77.5	59.5	24.5
10.flexbar_trim.R_2	5323.0	2983.5	551.5	399.5	350.0	348.5	356.5	379.5	456.0	579.5	695.5	786.0	855.0	973.5	1233.0	1574.0	2143.0	3301.0	5278.5	8457.0	12842.5	18279.0	25328.5	34413.5	47341.5	69136.5	101901.5	138474.0	172108.5	208041.0	242967.5	269385.0	293326.0	317484.5	345709.5	371524.0	387888.0	401998.0	416140.0	447727.5	463712.5	450847.5	457285.5	488554.5	519262.5	566554.0	582494.0	551683.5	538934.0	529698.0	539522.5	548990.0	540660.5	536322.5	520561.5	506037.0	503976.0	505428.5	505761.0	495257.5	465869.5	443729.5	416243.5	374604.5	337788.0	296828.0	256073.0	213659.0	176453.0	145128.0	115125.0	92108.5	75006.5	59488.0	49206.0	38169.0	25239.0	17771.5	14313.5	11806.5	9342.5	6814.0	4958.0	3979.0	3286.0	2780.0	2424.0	2189.5	2010.0	1856.0	1736.0	1680.5	1677.0	1652.0	1634.0	1761.5	2159.5	3280.0	5692.0	13513.5	122749.0
100.flexbar_trim.R_1	11388.0	7136.5	2325.5	1548.0	1302.5	1197.5	1059.0	991.5	1011.5	1043.5	1045.5	1076.5	1164.0	1266.5	1527.5	2121.0	7007.5	11604.0	11826.0	13908.5	17807.0	26473.0	38894.5	48725.0	64645.5	90162.0	120276.5	144417.0	171007.5	214026.5	256412.5	283774.5	307747.5	339379.5	358853.0	377915.0	403348.5	389629.5	379472.0	416964.5	434022.0	420627.5	421120.0	423109.5	426220.5	464558.5	482925.5	469681.5	461647.0	452213.0	446233.5	448242.0	459182.0	465117.0	450012.5	435121.0	447162.5	457302.5	454741.5	450134.5	430772.5	414328.5	396101.5	361247.5	335510.5	314196.5	270617.5	211585.5	163668.0	128690.5	101382.0	77490.0	59223.0	46650.0	38063.0	28727.5	18984.5	13602.0	9870.0	6531.0	4324.5	2957.0	2203.5	1607.5	1125.5	798.0	608.0	485.5	357.0	244.0	175.0	141.5	119.5	80.0	61.0	62.0	65.0	66.0	61.5	39.5	12.5
100.flexbar_trim.R_2	12940.0	7321.0	1321.5	789.5	603.5	513.0	427.5	379.5	413.5	480.0	491.0	510.5	571.0	660.0	809.5	1044.0	1420.0	2137.5	3315.5	4994.5	7312.0	10773.5	15613.0	21328.0	29726.5	43589.5	63498.0	86536.0	110383.5	140609.5	173078.0	194589.5	214137.5	235874.0	257181.5	278519.5	291795.5	302773.5	323680.0	364935.5	382686.5	379217.0	389097.5	423289.5	450824.0	472925.0	491082.0	482818.5	486256.5	495172.5	525247.5	556182.0	571662.5	585908.5	571696.5	545481.0	530687.5	529624.0	541584.0	543952.0	514411.0	488070.0	448265.0	387179.0	337862.0	284724.0	233098.5	187473.0	150412.5	121007.0	97752.5	78448.5	61191.0	46369.5	37265.0	29007.0	19847.0	14306.0	10761.0	8171.5	6376.0	4560.5	3528.0	2914.0	2430.0	2145.5	1957.5	1747.0	1571.0	1474.5	1412.5	1381.5	1401.5	1399.5	1422.5	1534.5	1899.5	2816.5	4718.0	10691.5	85482.0
107.flexbar_trim.R_1	6969.0	4360.5	1408.5	950.0	813.5	803.5	800.5	776.0	827.5	859.5	831.0	864.0	974.5	1139.5	1422.0	1969.5	8688.5	13831.5	12413.0	13686.5	16341.0	24418.0	37552.0	48251.5	66775.5	93369.5	128561.0	150653.5	160407.5	195665.5	235852.5	257630.0	286166.5	322286.0	332224.0	334455.5	349999.0	342273.5	332475.0	358093.5	370384.5	356330.5	359242.5	365924.0	385247.5	434291.5	440112.5	420236.0	416757.5	422866.5	441781.5	460128.0	472383.0	478962.5	467840.0	453636.5	457405.5	459726.0	455719.5	441658.5	408922.0	381803.5	364938.0	340532.0	325528.5	321444.0	283910.0	220624.0	171620.5	138809.5	113750.0	90168.0	72194.0	58371.5	46668.0	35106.0	24260.0	16404.0	11216.5	7793.5	5543.5	4009.5	3046.0	2310.5	1715.0	1291.5	1017.5	838.0	656.0	481.5	360.0	295.5	238.0	142.5	85.5	71.5	75.5	89.0	107.0	81.0	23.5
107.flexbar_trim.R_2	7343.0	4235.0	857.5	484.0	393.5	352.0	299.0	310.0	328.0	359.0	415.5	464.5	474.5	547.5	734.5	989.5	1409.0	2171.0	3432.5	4951.0	6671.5	10204.0	15623.0	21325.0	29348.0	43322.0	60731.5	81016.5	103694.5	135090.0	171745.0	194459.0	207598.0	226549.0	252153.5	271294.5	280395.0	283951.0	296993.0	330500.5	350951.0	360195.0	365918.5	391866.0	429355.0	463790.5	464304.5	433435.5	432526.0	451071.0	521047.0	584057.5	602089.0	619493.5	614237.0	589771.5	549109.5	508191.0	481395.0	464641.5	438283.0	418581.5	376456.0	313852.0	278980.5	239856.0	200543.0	166817.5	139703.0	118526.5	101235.5	84027.5	66803.0	52907.0	43821.5	33773.5	22989.5	16321.0	12554.0	9818.5	7649.0	5805.0	4394.0	3491.5	2839.5	2472.0	2215.0	2021.5	1833.0	1588.0	1469.5	1447.0	1409.0	1348.5	1370.5	1508.0	1926.5	3053.5	5454.5	13049.0	117927.5
108.flexbar_trim.R_1	20443.0	13100.5	4606.5	3152.0	2734.0	2531.0	2374.0	2239.0	2277.5	2445.5	2542.5	2589.0	2781.0	3178.5	3934.0	5255.0	12268.0	18820.5	21429.5	27592.5	36773.0	54759.0	77493.5	97743.0	125139.0	161275.0	207729.0	252687.0	299302.0	360824.5	420478.0	466297.0	499265.5	536149.0	559561.0	573915.0	614689.5	612211.0	589015.5	618387.0	629803.0	598759.5	593784.5	595867.5	581130.0	602562.0	600752.0	563646.5	538909.0	521405.5	507849.5	488228.5	472898.0	467108.0	450438.0	425657.0	420852.0	418809.0	405488.5	396386.0	385500.5	382199.0	376538.0	351627.5	329473.5	312756.0	291065.5	263143.0	234370.5	204004.5	170117.5	138956.5	112299.0	88818.0	70401.0	52784.0	36824.5	26572.0	19276.5	13798.0	10054.5	7429.5	5699.5	4287.0	3197.5	2395.5	1835.0	1490.0	1125.0	779.5	572.5	486.5	410.0	262.5	164.0	149.0	165.5	228.5	517.5	448.5	79.5
