""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"1"	"rereb"	210.588811790332	0.590725192475181	0.138481134038392	4.26537553519362	1.99566243195712e-05	0.00010907314737849
"2"	"p4htmb"	40.9155565987881	1.31396795816719	0.244565283261066	5.36622417835671	8.04020000180031e-08	7.3131763920611e-07
"3"	"LOC132464874"	16.6971225998137	-1.21145454633079	0.29738459201287	-4.07270880903443	4.64695072897574e-05	0.000232850419179011
"4"	"usp48"	277.83283406996	0.711493914992649	0.120405692036704	5.90923113376367	3.43708163578109e-09	3.94784795328438e-08
"5"	"atxn7l2a"	46.8860895595891	-0.93003729679407	0.250349318689023	-3.70971110033638	0.000207495884819178	0.000881441090987892
"6"	"arfrp1"	88.6666243046867	0.662056047193062	0.175273873001105	3.77665417561714	0.000158949184358855	0.00069412026662103
"7"	"si:dkey-78k11.9"	14.4733978393802	0.844031431691478	0.204697585156349	4.11875879398886	3.80918610916617e-05	0.000195161516526677
"8"	"si:ch73-267c23.10"	40.1916380839502	0.78696415803125	0.195523726567385	4.02565687575085	5.68164870502483e-05	0.000278665967766809
"9"	"svbp"	60.5994961295219	-0.8708703132817	0.243254722421951	-3.58060755996843	0.00034279619247656	0.00137090720213905
"10"	"LOC132465764"	84.5168281597795	1.48664728380291	0.150379728152131	9.87764991036375	5.20389953708308e-23	3.2951358735453e-21
"11"	"LOC132465638"	128.982436734126	0.62430348712348	0.204219681202989	3.05631863235492	0.00224072996062703	0.0071323084482515
"12"	"LOC132465678"	18.1657339478118	-1.92462266404016	0.272128294217687	-7.003262059094	2.50070446635506e-12	4.68985026137348e-11
"13"	"LOC132465766"	317.178672079624	0.695065358656817	0.147103746309684	4.72505099392562	2.30057618763375e-06	1.5558027098206e-05
"14"	"LOC132466025"	96.5594158617962	-1.20541688241152	0.205131349181295	-5.87265153040782	4.28879377870962e-09	4.84352571792229e-08
"15"	"tspo"	499.742583079209	1.46181201921505	0.145943283648489	10.0153267873843	1.3052981655927e-23	8.831325534058e-22
"16"	"patz1"	94.307700285292	0.696593817755682	0.215457686652952	3.23317269975992	0.0012242352978266	0.00420090190085612
"17"	"LOC132466066"	390.91793280506	0.835464654351311	0.281266605521679	2.97088596451721	0.00296942018300707	0.00910364139284415
"18"	"fkbp5"	522.937568596436	-1.14547794705213	0.214083100543499	-5.35050583369648	8.77087251612638e-08	7.92910421424311e-07
"19"	"LOC132466033"	650.688102503746	0.940478726763664	0.191376687181855	4.91441186242457	8.90493739811391e-07	6.55136332809602e-06
"20"	"nucks1a"	346.191625939909	-0.937649698239935	0.141564723730016	-6.62238017982712	3.53460548125502e-11	5.63142466836082e-10
"21"	"etnk2"	64.0089448673854	-1.13087618336449	0.199722761867786	-5.65526619324727	1.55604919363003e-08	1.57929751466928e-07
"22"	"snrpe"	764.422785919977	-0.794142044787566	0.116179415431512	-6.83531295647071	8.18261976912268e-12	1.43142712065042e-10
"23"	"ube2v1"	23.7373170312713	-1.47019437004753	0.230808533356008	-6.34686811447734	2.19742353291953e-10	3.10383455550703e-09
"24"	"slc2a10"	29.6852796328381	-0.781073430720844	0.208352690699741	-3.74757506146757	0.000178552413215855	0.000769744284730675
"25"	"fbxo2"	12.476082799358	-0.635002077835231	0.261416083656913	-2.42275674685101	0.015403236961381	0.0373107343561847
"26"	"ncoa5"	273.444678391631	-0.728631447489762	0.105528759337397	-6.90373622194372	5.06523161060238e-12	9.14147829163161e-11
"27"	"LOC132466537"	388.703615248623	1.19625561296063	0.162080070105037	7.3806185704044	1.57555789281364e-13	3.49476666135024e-12
"28"	"LOC132466504"	231.940922783361	1.525044329689	0.238551526401184	6.39217573028155	1.63541788122038e-10	2.35490638931413e-09
"29"	"LOC132466758"	365.680870814287	0.915236854900907	0.152851412724219	5.98771980419812	2.12803251083069e-09	2.51043453128808e-08
"30"	"LOC132466614"	130.197518619713	2.02565781820783	0.15164698336752	13.3448830344995	1.26869549978571e-40	3.68593357261273e-38
"31"	"chchd4a"	275.528819483789	-1.05929554916617	0.215270840557419	-4.92081147207547	8.6186120915112e-07	6.35649454255458e-06
"32"	"LOC132466644"	676.795107238373	0.748544363891072	0.122916335495967	6.08973090768752	1.13100628694356e-09	1.40470412017123e-08
"33"	"glt8d1"	288.850262977856	0.622528036299791	0.239324125431023	2.60159650367758	0.00927909543427383	0.0241589100421078
"34"	"gnl3"	1724.79188951855	-1.30622450393221	0.18997626893701	-6.87554063243483	6.17552011113725e-12	1.09979184479232e-10
"35"	"LOC132460849"	11.3966753300104	0.677718423912232	0.226519615636464	2.98865680675875	0.00280206676011997	0.00865503922966386
"36"	"hnf4a"	3386.75486425305	0.762345172676516	0.226949770249335	3.35923207005167	0.000781594009826588	0.0028482239162815
"37"	"fitm2"	97.324731303863	0.596356665409379	0.166090532392991	3.59090631055508	0.000329530084442233	0.00132304356370155
"38"	"jph2"	34.3356404018323	2.10885254472747	0.252287369723483	8.32508153938553	8.42707144297327e-17	2.8903684622809e-15
"39"	"LOC132460936"	1828.97256566145	-1.13934755412093	0.143440510335148	-7.94278519088624	1.9769113932697e-15	5.66574392922189e-14
"40"	"LOC132460928"	22.4178342251355	-1.84072886101132	0.284812593046246	-6.42229124702228	1.34238270143114e-10	1.95576051987268e-09
"41"	"sarnp"	474.571945574066	-0.730135260436196	0.16210029409171	-4.50386511814345	6.67285677978953e-06	4.06044020148425e-05
"42"	"ctdsp2"	1556.48064281299	0.754738949383465	0.118901538732065	6.34763729401923	2.18646825614084e-10	3.09130726633958e-09
"43"	"LOC132460639"	26.1092337099769	-0.709800506282687	0.212916446404119	-3.32942898375296	0.000870242537339848	0.00312061560400884
"44"	"spryd3"	20.0792213453469	0.683173897598102	0.238847128245755	2.85770493722186	0.00426716982964814	0.012468281476217
"45"	"hsd17b10"	483.996168537631	-1.04987299730703	0.174123018934715	-6.02872094576658	1.65262352861865e-09	1.98274678733138e-08
"46"	"ndnl2"	180.595797480715	-1.09008620751892	0.139039583566049	-7.83885203789483	4.54683928998152e-15	1.24529607688828e-13
"47"	"sephs3"	837.213697443057	-1.3015545076219	0.197049844997118	-6.60512767046957	3.97174910642353e-11	6.28061969155576e-10
