""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"1"	"p4htmb"	39.6312460214909	0.598676884241662	0.2003332475268	2.98738414071501	0.00281375923231762	0.0299235712371023
"2"	"patz1"	74.1768278418522	0.555405341053549	0.177602263812847	3.12857566414766	0.00175655778816523	0.0213204511784254
"3"	"fkbp5"	400.535497555472	-0.91578068647455	0.190520957949697	-4.80368053935969	1.55775299820812e-06	0.000101886924612169
"4"	"si:ch211-117k10.3"	53.6192085849456	-0.477612695250025	0.164681891691265	-2.89919234375497	0.00374125306885821	0.036482994922675
"5"	"snrpe"	562.359295031201	-0.544302178850641	0.131677097673675	-4.13383699909951	3.56756542176098e-05	0.00121846080558606
"6"	"fbxo2"	12.2111561044943	-0.680287967583396	0.214237407698237	-3.17106459509591	0.0015188136566521	0.0192672361015294
"7"	"LOC132466537"	354.205393753699	0.681742305418494	0.146455464169277	4.6563427303125	3.21875944160751e-06	0.000183663189342809
"8"	"LOC132466614"	136.220801406901	0.723016708360689	0.141067443697281	5.12115510472982	3.03669736293349e-07	2.61487249288236e-05
"9"	"ccdc3b"	41.1785578663247	0.838451972194315	0.195930536469189	4.28739408896345	1.80781403868716e-05	0.000735971973113674
"10"	"spcs1"	451.067815172914	-0.415161355518163	0.137669936734303	-3.01574175057555	0.00256351493566233	0.0279527399891714
"11"	"glt8d1"	206.652682568018	0.635603447125304	0.197230141411472	3.23281920978977	0.00122575108120495	0.016438599846098
"12"	"pkig"	40.3501475882037	0.384815673371901	0.138721351134712	2.77341705964321	0.00554709785641684	0.047425646705764
"13"	"jph2"	37.1930508027948	0.631464378714548	0.198477959664786	3.17427847697546	0.00150209500427312	0.0191405971486211
"14"	"LOC132460936"	1109.62716531848	-0.455008840392518	0.135697661425725	-3.35272862689038	0.000800191222550696	0.0122776640280781
"15"	"sarnp"	361.889730397558	-0.489481242663787	0.135402869047238	-3.614311124	0.000301147258803809	0.00608634459898224
"16"	"LOC132460796"	17.6703030108982	0.594173682649283	0.21327569088565	2.79517479953008	0.00518716599210797	0.0452327523420701
"17"	"LOC132460993"	337.312728296809	0.473316260403355	0.157042170307036	3.01598945943498	0.00256142163916055	0.02795136609001
"18"	"pofut1"	290.056935658474	0.623554312601185	0.194571370803438	3.21338262177149	0.00131181404915759	0.0173540540134367
"19"	"acvr1ba"	49.030619144261	0.519812142114943	0.185990183035584	2.79671428683624	0.00516251638163147	0.0451443896374398
"20"	"dhh"	51.3536382232063	0.683102271499979	0.148175066523374	4.60642585995632	4.09649022351001e-06	0.000219633709794831
"21"	"LOC132445430"	766.751825207566	-0.726359083604618	0.175373162406626	-4.14005019229094	3.47229838704617e-05	0.00120033598395768
"22"	"si:ch211-210c8.6"	107.796071928051	-0.625478638303592	0.14818991218077	-4.21846399907828	2.45972234917699e-05	0.000929604870734327
"23"	"nemp1"	46.6566967814802	-0.498804058696313	0.149940977271939	-3.32968136147752	0.000869454203226586	0.012971123786985
"24"	"pan2"	230.627462619635	0.288731802033107	0.101356224847989	2.84795246703298	0.00440014960076962	0.0407278993666024
"25"	"LOC132455554"	130.051688848742	0.613475094532918	0.191964872517577	3.20211502709827	0.00136422511162435	0.0177824865926227
"26"	"peds1"	184.354159555116	-0.402798667890524	0.13927836995937	-2.89148005568554	0.00383431928848717	0.0371103599801265
"27"	"fam110a"	67.1580475817962	-0.392954928109142	0.140523697498694	-2.79348945128516	0.00521427296330502	0.0453670485380513
"28"	"LOC132465765"	6514.59542006004	0.667763115926912	0.117429656182987	5.68709021429185	1.29222201608022e-08	2.21203498849009e-06
"29"	"si:ch73-217n20.1"	72.9302979501442	0.667401859893367	0.188880074958205	3.53289023460343	0.000411043095014646	0.00750655564777389
"30"	"LOC132472690"	537.676662300162	0.504993921373614	0.135349170872755	3.73108772585835	0.000190654814387561	0.00423253687940385
"31"	"ptges3b"	858.465787570988	-0.844968226695767	0.144650836736319	-5.84035868777973	5.20885519345846e-09	1.07512897687921e-06
"32"	"prim1"	16.3366327338167	-0.60458290870617	0.207962771455184	-2.9093313951767	0.00362202696605008	0.035613674140927
"33"	"rbm38"	19.7358009720985	0.618137409239927	0.205317418900124	3.00655917829289	0.00264222618453719	0.0285695761170706
"34"	"irf10"	118.910010927575	-0.897138025839574	0.154400814210808	-5.80630095552628	6.38681174538715e-09	1.24306604491042e-06
"35"	"cnbpa"	3186.46758401521	-0.637551038929668	0.142004864878303	-4.48893277771376	7.15808791762736e-06	0.000349491797710136
"36"	"LOC132451183"	143.090683973477	0.487027588824674	0.177138830596778	2.7506686002243	0.00594737772722745	0.0497659439619366
"37"	"tmcc1a"	83.341759757997	0.554853127134022	0.153402778304208	3.61327385947179	0.00030235506223881	0.00609182572619846
"38"	"LOC132452323"	219.662092679505	-0.24561017881243	0.07557928802367	-3.24975762516291	0.00115503405265042	0.0157643840730616
"39"	"qars1"	142.220758604329	-0.56647955551455	0.183250889316704	-3.09177269257256	0.00198965141450067	0.0234792087186258
"40"	"slc12a5b"	329.450386176462	-0.491738621675561	0.167439529992557	-2.93588514448736	0.00332597444309058	0.0335831455230788
"41"	"eps8l3b"	251.378942877439	0.999256361741861	0.182122190800431	5.49764966883047	3.84886607624703e-08	4.83935302755024e-06
"42"	"LOC132453724"	20.9127602362619	0.624985233623283	0.213904474950284	2.97595745653947	0.00292075377325434	0.0306398630107387
"43"	"tmem9"	83.8028074404665	-0.385951260682295	0.110813472139176	-3.48353079598299	0.000494846186317378	0.00858458438974031
"44"	"taf8"	2056.98763499616	1.14844827472824	0.201828216250604	5.73665597882151	9.65641189227859e-09	1.71497875206868e-06
"45"	"sdf4"	283.998819926929	0.350580684100915	0.0899389234486988	3.89724055602253	9.72949645468791e-05	0.00259733329434371
"46"	"LOC132454526"	172.961341169916	0.511672774132765	0.158989449741455	3.21933914533368	0.00128486424337708	0.0170292454943112
"47"	"LOC132454637"	100.457238822431	0.693796470178438	0.214618160155313	3.29721385374901	0.000976491192181818	0.014100073128625
"48"	"tmem269"	2539.25981995943	-0.541526300951601	0.117450301001769	-4.61041781010494	4.01860497204206e-06	0.000218195303861787
"49"	"si:ch73-206d17.1"	121.900683099957	-0.734739994200708	0.159217225717603	-4.61395958390997	3.95069280635328e-06	0.000216433071300251
"50"	"ube2t"	32.008195228207	-0.821798875100564	0.202300708425398	-4.06500879042094	4.80306516788713e-05	0.00155095340693955
"51"	"LOC132455209"	11.0880711720219	0.584887434520962	0.212227656792974	2.79711107619506	0.00515618034158063	0.0451443896374398
"52"	"rab5if"	778.399142261689	-0.599700079587649	0.204755296791281	-2.92715165945119	0.00342082024942426	0.0342515955629456
"53"	"dhx35"	46.6194879760897	-0.617359414097635	0.201152265818262	-3.0723622612983	0.00212371818914648	0.0245116068492227
