""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"1"	"p4htmb"	73.9067629662657	0.611627435977343	0.214390467908932	2.85117988045498	0.00435573206481071	0.0166704468735166
"2"	"zbtb40"	22.4087249415598	0.584208126345237	0.192535248449549	3.03059358274606	0.00244073537002886	0.0106651151368285
"3"	"zc3h11a"	825.943156120485	0.659665524847405	0.164502620393336	4.00961448080983	6.08179617347204e-05	0.000531178335322558
"4"	"LOC132465678"	9.49395496219221	0.942500565330841	0.256909052826352	3.65488858040345	0.000257293693747885	0.00174641989528771
"5"	"LOC132465686"	143.763687480431	0.675535823702559	0.160587697662604	4.2062653529714	2.59625377527616e-05	0.000267222796450932
"6"	"ppil1"	136.897893609928	-0.588888472687402	0.157185035272726	-3.74691302156483	0.000179024126353375	0.00129386031451234
"7"	"sfi1"	35.7572218154612	0.639751394206049	0.197800677221601	3.23068079808727	0.00123495772191677	0.0061574983369634
"8"	"si:ch211-117k10.3"	70.6846306359717	0.84482791572186	0.205132734537504	4.11492435613694	3.87306407287496e-05	0.000367566940160585
"9"	"LOC132466400"	155.533884925641	0.948249576807299	0.170498343010337	5.5587512594491	2.71711597319523e-08	8.27036688849701e-07
"10"	"LOC132466526"	680.052596288871	-0.762656844042153	0.194183826079402	-3.92856777729529	8.54532678845288e-05	0.000700623861386698
"11"	"mapkapk3"	13.9106695108022	-0.626576772840576	0.221949975161978	-2.81679942807692	0.00485048061991683	0.0181509722746166
"12"	"ccdc3b"	49.6160951225949	-0.602721831990378	0.211785286635373	-2.84732944320025	0.00440877114342101	0.0168102101011864
"13"	"LOC132466892"	34.726386764205	-1.38132053006	0.231067561558694	-5.97974503049909	2.23487152511692e-09	9.27217005758867e-08
"14"	"LOC132460115"	36.8890959821045	-0.595160266842222	0.245917053983131	-2.42316342296613	0.0153860034129013	0.0450789014020523
"15"	"ada"	13.6127400433139	-0.638778853437396	0.239096932660537	-2.6702303388637	0.00757992290589182	0.0259495317939027
"16"	"hnf4a"	2899.3170563585	-0.803231421627433	0.193792318520115	-4.14584321033188	3.38565450263243e-05	0.000329741869246508
"17"	"jph2"	34.0181763288683	-1.67321719531445	0.186343062314199	-8.93624446520225	4.02620690471088e-19	1.59314770437796e-16
"18"	"LOC132460936"	779.252297679214	-0.895346720003724	0.123549922130403	-7.24665327640404	4.27195686824071e-13	4.79165555811723e-11
"19"	"agap2"	22.4288961271652	-0.590260628565868	0.190141640601707	-3.10315650292244	0.00191468358618584	0.00879260724861939
"20"	"LOC132460950"	18.2503387945236	0.772877203080658	0.241399596553852	3.19311358453567	0.0014074757197645	0.00683816221966075
